AWAYTEAM,HR,FTAG,HTR,HTHG,HOMETEAM,HY,FTR,HTAG,DATE,FTHG,AR,DIV,AY
Arsenal,0.0,1,D,1,West Brom,1.0,H,1,18/03/17,3,0.0,E0,0.0
Leicester,0.0,3,A,1,West Ham,0.0,A,3,18/03/17,2,0.0,E0,1.0
Liverpool,0.0,1,D,0,Man City,3.0,D,0,19/03/17,1,0.0,E0,3.0
Man United,0.0,3,A,0,Middlesbrough,1.0,A,1,19/03/17,1,0.0,E0,1.0
Southampton,0.0,1,H,2,Tottenham,3.0,H,0,19/03/17,2,0.0,E0,3.0
Tottenham,0.0,2,D,0,Burnley,2.0,A,0,01/04/17,0,0.0,E0,0.0
Crystal Palace,0.0,2,A,1,Chelsea,3.0,A,2,01/04/17,1,0.0,E0,2.0
West Ham,0.0,1,A,0,Hull,2.0,H,1,01/04/17,2,0.0,E0,2.0
Stoke,0.0,0,H,1,Leicester,1.0,H,0,01/04/17,2,0.0,E0,4.0
Everton,0.0,1,H,2,Liverpool,1.0,H,1,01/04/17,3,0.0,E0,3.0
West Brom,0.0,0,D,0,Man United,3.0,D,0,01/04/17,0,0.0,E0,3.0
Bournemouth,0.0,0,D,0,Southampton,1.0,D,0,01/04/17,0,0.0,E0,0.0
Sunderland,0.0,0,D,0,Watford,1.0,H,0,01/04/17,1,0.0,E0,3.0
Man City,0.0,2,A,1,Arsenal,3.0,D,2,02/04/17,2,0.0,E0,2.0
Middlesbrough,0.0,0,D,0,Swansea,2.0,D,0,02/04/17,0,0.0,E0,3.0
Stoke,0.0,0,D,0,Burnley,3.0,H,0,04/04/17,1,0.0,E0,2.0
Sunderland,0.0,0,D,0,Leicester,0.0,H,0,04/04/17,2,0.0,E0,1.0
Everton,0.0,1,A,0,Man United,1.0,D,1,04/04/17,1,1.0,E0,4.0
West Brom,1.0,0,H,1,Watford,1.0,H,0,04/04/17,2,0.0,E0,4.0
West Ham,0.0,0,D,0,Arsenal,2.0,H,0,05/04/17,3,0.0,E0,2.0
Man City,0.0,1,H,2,Chelsea,1.0,H,1,05/04/17,2,0.0,E0,3.0
Middlesbrough,0.0,2,H,3,Hull,2.0,H,2,05/04/17,4,0.0,E0,1.0
Bournemouth,0.0,2,D,1,Liverpool,1.0,D,1,05/04/17,2,0.0,E0,1.0
Crystal Palace,0.0,1,D,1,Southampton,2.0,H,1,05/04/17,3,0.0,E0,1.0
Tottenham,0.0,3,H,1,Swansea,1.0,A,0,05/04/17,1,0.0,E0,1.0
Chelsea,0.0,3,A,1,Bournemouth,2.0,A,2,08/04/17,1,0.0,E0,3.0
Hull,0.0,1,H,1,Man City,0.0,H,0,08/04/17,3,0.0,E0,2.0
Burnley,0.0,0,D,0,Middlesbrough,0.0,D,0,08/04/17,0,0.0,E0,3.0
Liverpool,0.0,2,H,1,Stoke,0.0,A,0,08/04/17,1,0.0,E0,2.0
Watford,0.0,0,H,3,Tottenham,0.0,H,0,08/04/17,4,0.0,E0,1.0
Southampton,0.0,1,A,0,West Brom,2.0,A,1,08/04/17,0,0.0,E0,2.0
Swansea,0.0,0,H,1,West Ham,5.0,H,0,08/04/17,1,0.0,E0,1.0
Leicester,0.0,2,H,3,Everton,2.0,H,2,09/04/17,4,0.0,E0,2.0
Man United,1.0,3,A,0,Sunderland,1.0,A,1,09/04/17,0,0.0,E0,5.0
Arsenal,0.0,0,H,1,Crystal Palace,0.0,H,0,10/04/17,3,0.0,E0,1.0
Leicester,0.0,2,A,0,Crystal Palace,0.0,D,1,15/04/17,2,0.0,E0,2.0
Burnley,0.0,1,D,0,Everton,2.0,H,0,15/04/17,3,0.0,E0,0.0
Man City,0.0,3,D,0,Southampton,3.0,A,0,15/04/17,0,0.0,E0,0.0
Hull,0.0,1,H,1,Stoke,0.0,H,0,15/04/17,3,0.0,E0,2.0
West Ham,0.0,2,D,1,Sunderland,1.0,D,1,15/04/17,2,1.0,E0,0.0
Bournemouth,0.0,0,H,2,Tottenham,0.0,H,0,15/04/17,4,0.0,E0,1.0
Swansea,0.0,0,H,1,Watford,0.0,H,0,15/04/17,1,0.0,E0,0.0
Chelsea,0.0,0,H,1,Man United,3.0,H,0,16/04/17,2,0.0,E0,3.0
Liverpool,0.0,1,A,0,West Brom,3.0,A,1,16/04/17,0,0.0,E0,1.0
Arsenal,0.0,2,A,0,Middlesbrough,2.0,A,1,17/04/17,1,0.0,E0,2.0
Middlesbrough,0.0,0,H,2,Bournemouth,0.0,H,0,22/04/17,4,1.0,E0,2.0
Watford,1.0,0,D,0,Hull,3.0,H,0,22/04/17,2,0.0,E0,1.0
Stoke,0.0,0,H,1,Swansea,2.0,H,0,22/04/17,2,0.0,E0,2.0
Everton,0.0,0,D,0,West Ham,2.0,D,0,22/04/17,0,0.0,E0,3.0
Man United,0.0,2,A,0,Burnley,2.0,A,2,23/04/17,0,0.0,E0,1.0
Crystal Palace,0.0,2,D,1,Liverpool,1.0,A,1,23/04/17,1,0.0,E0,2.0
Southampton,0.0,2,H,2,Chelsea,2.0,H,1,25/04/17,4,0.0,E0,2.0
Leicester,0.0,0,D,0,Arsenal,2.0,H,0,26/04/17,1,0.0,E0,4.0
Tottenham,0.0,1,D,0,Crystal Palace,3.0,A,0,26/04/17,0,0.0,E0,3.0
Sunderland,0.0,0,H,1,Middlesbrough,3.0,H,0,26/04/17,1,0.0,E0,3.0
Man United,0.0,0,D,0,Man City,1.0,D,0,27/04/17,0,1.0,E0,0.0
Burnley,0.0,2,A,0,Crystal Palace,2.0,A,1,29/04/17,0,0.0,E0,0.0
Hull,0.0,0,D,0,Southampton,0.0,D,0,29/04/17,0,0.0,E0,3.0
West Ham,0.0,0,D,0,Stoke,1.0,D,0,29/04/17,0,0.0,E0,0.0
Bournemouth,0.0,1,D,0,Sunderland,3.0,A,0,29/04/17,0,0.0,E0,2.0
Leicester,0.0,1,A,0,West Brom,2.0,A,1,29/04/17,0,0.0,E0,2.0
Chelsea,0.0,3,D,0,Everton,3.0,A,0,30/04/17,0,0.0,E0,4.0
Swansea,0.0,1,H,1,Man United,2.0,D,0,30/04/17,1,0.0,E0,2.0
Man City,0.0,2,H,1,Middlesbrough,4.0,D,0,30/04/17,2,0.0,E0,4.0
Arsenal,0.0,0,D,0,Tottenham,1.0,H,0,30/04/17,2,0.0,E0,3.0
Liverpool,0.0,1,A,0,Watford,3.0,A,1,01/05/17,0,0.0,E0,1.0
Tottenham,0.0,0,D,0,West Ham,4.0,H,0,05/05/17,1,0.0,E0,2.0
Stoke,0.0,2,A,0,Bournemouth,2.0,D,1,06/05/17,2,0.0,E0,0.0
West Brom,0.0,2,D,0,Burnley,1.0,D,0,06/05/17,2,0.0,E0,3.0
Sunderland,0.0,2,D,0,Hull,3.0,A,0,06/05/17,0,0.0,E0,1.0
Watford,0.0,0,H,1,Leicester,0.0,H,0,06/05/17,3,0.0,E0,0.0
Crystal Palace,0.0,0,H,1,Man City,1.0,H,0,06/05/17,5,0.0,E0,3.0
Everton,0.0,0,H,1,Swansea,0.0,H,0,06/05/17,1,0.0,E0,0.0
Man United,0.0,0,D,0,Arsenal,1.0,H,0,07/05/17,2,0.0,E0,0.0
Southampton,0.0,0,D,0,Liverpool,1.0,D,0,07/05/17,0,0.0,E0,3.0
Middlesbrough,0.0,0,H,2,Chelsea,0.0,H,0,08/05/17,3,0.0,E0,2.0
Arsenal,0.0,2,D,0,Southampton,1.0,A,0,10/05/17,0,0.0,E0,2.0
Watford,0.0,0,D,0,Everton,0.0,H,0,12/05/17,1,0.0,E0,3.0
Chelsea,0.0,1,D,0,West Brom,3.0,A,0,12/05/17,0,0.0,E0,0.0
Burnley,0.0,1,H,1,Bournemouth,0.0,H,0,13/05/17,2,0.0,E0,1.0
Leicester,0.0,1,H,2,Man City,3.0,H,1,13/05/17,2,0.0,E0,3.0
Southampton,0.0,2,A,0,Middlesbrough,3.0,A,1,13/05/17,1,0.0,E0,0.0
Arsenal,0.0,4,A,0,Stoke,1.0,A,1,13/05/17,1,0.0,E0,2.0
Swansea,0.0,2,A,0,Sunderland,4.0,A,2,13/05/17,0,0.0,E0,0.0
Hull,0.0,0,H,2,Crystal Palace,3.0,H,0,14/05/17,4,0.0,E0,5.0
Man United,0.0,1,H,1,Tottenham,1.0,H,0,14/05/17,2,0.0,E0,2.0
Liverpool,0.0,4,A,0,West Ham,2.0,A,1,14/05/17,0,0.0,E0,0.0
Watford,0.0,3,H,2,Chelsea,2.0,H,1,15/05/17,4,1.0,E0,4.0
Sunderland,0.0,0,D,0,Arsenal,4.0,H,0,16/05/17,2,0.0,E0,2.0
West Brom,0.0,1,H,2,Man City,1.0,H,0,16/05/17,3,0.0,E0,2.0
Man United,0.0,0,D,0,Southampton,2.0,D,0,17/05/17,0,0.0,E0,1.0
Tottenham,0.0,6,A,0,Leicester,3.0,A,2,18/05/17,1,0.0,E0,1.0
Everton,1.0,1,H,2,Arsenal,2.0,H,0,21/05/17,3,0.0,E0,4.0
West Ham,0.0,2,D,1,Burnley,2.0,A,1,21/05/17,1,0.0,E0,2.0
Sunderland,0.0,1,D,1,Chelsea,1.0,H,1,21/05/17,5,0.0,E0,1.0
Tottenham,0.0,7,A,0,Hull,0.0,A,3,21/05/17,1,0.0,E0,0.0
Bournemouth,0.0,1,A,0,Leicester,4.0,D,1,21/05/17,1,0.0,E0,1.0
Middlesbrough,0.0,0,H,1,Liverpool,0.0,H,0,21/05/17,3,0.0,E0,1.0
Crystal Palace,0.0,0,H,2,Man United,2.0,H,0,21/05/17,2,0.0,E0,0.0
Stoke,0.0,1,D,0,Southampton,2.0,A,0,21/05/17,0,0.0,E0,4.0
West Brom,0.0,1,A,0,Swansea,1.0,H,1,21/05/17,2,0.0,E0,1.0
Man City,0.0,5,A,0,Watford,1.0,A,4,21/05/17,0,0.0,E0,0.0
Newcastle,0.0,0,H,1,Fulham,1.0,H,0,05/08/16,1,0.0,E1,3.0
Cardiff,0.0,0,D,0,Birmingham,1.0,D,0,06/08/16,0,0.0,E1,0.0
Norwich,0.0,4,A,0,Blackburn,1.0,A,3,06/08/16,1,0.0,E1,2.0
Wigan,0.0,1,A,0,Bristol City,1.0,H,1,06/08/16,2,0.0,E1,4.0
Brighton,0.0,0,D,0,Derby,2.0,D,0,06/08/16,0,0.0,E1,2.0
Brentford,0.0,1,D,0,Huddersfield,1.0,H,0,06/08/16,2,0.0,E1,1.0
Barnsley,0.0,2,D,0,Ipswich,2.0,H,0,06/08/16,4,0.0,E1,3.0
Burton,0.0,3,D,2,Nott'm Forest,2.0,H,2,06/08/16,4,0.0,E1,2.0
Preston,0.0,0,H,1,Reading,2.0,H,0,06/08/16,1,0.0,E1,3.0
Wolves,0.0,2,H,2,Rotherham,2.0,D,1,06/08/16,2,1.0,E1,1.0
Leeds,0.0,0,H,1,QPR,2.0,H,0,07/08/16,3,0.0,E1,1.0
Aston Villa,0.0,0,D,0,Sheffield Weds,3.0,H,0,07/08/16,1,0.0,E1,3.0
Nott'm Forest,0.0,0,H,1,Brighton,3.0,H,0,12/08/16,3,0.0,E1,4.0
Rotherham,0.0,0,H,2,Aston Villa,4.0,H,0,13/08/16,3,0.0,E1,2.0
Derby,0.0,0,H,1,Barnsley,3.0,H,0,13/08/16,2,0.0,E1,4.0
Ipswich,0.0,0,D,0,Brentford,0.0,H,0,13/08/16,2,0.0,E1,1.0
Bristol City,0.0,2,A,0,Burton,1.0,A,1,13/08/16,1,0.0,E1,1.0
Birmingham,0.0,2,D,1,Leeds,1.0,A,1,13/08/16,1,0.0,E1,5.0
Huddersfield,0.0,2,A,0,Newcastle,1.0,A,1,13/08/16,1,0.0,E1,2.0
Sheffield Weds,0.0,0,D,0,Norwich,1.0,D,0,13/08/16,0,0.0,E1,1.0
Fulham,0.0,2,A,0,Preston,0.0,A,1,13/08/16,1,0.0,E1,2.0
Blackburn,0.0,0,H,2,Wigan,2.0,H,0,13/08/16,3,0.0,E1,3.0
Reading,0.0,0,H,1,Wolves,2.0,H,0,13/08/16,2,0.0,E1,2.0
QPR,0.0,2,D,0,Cardiff,1.0,A,0,14/08/16,0,0.0,E1,4.0
Huddersfield,0.0,1,H,1,Aston Villa,3.0,D,0,16/08/16,1,0.0,E1,1.0
Nott'm Forest,0.0,0,H,1,Brentford,3.0,H,0,16/08/16,1,1.0,E1,2.0
Rotherham,0.0,0,H,2,Brighton,1.0,H,0,16/08/16,3,0.0,E1,4.0
Sheffield Weds,0.0,1,H,2,Burton,1.0,H,1,16/08/16,3,0.0,E1,1.0
Fulham,0.0,1,D,0,Leeds,1.0,D,0,16/08/16,1,0.0,E1,1.0
Bristol City,0.0,0,H,1,Norwich,2.0,H,0,16/08/16,1,0.0,E1,0.0
Derby,0.0,1,D,0,Preston,1.0,A,0,16/08/16,0,0.0,E1,0.0
Birmingham,0.0,1,A,0,Wigan,3.0,D,1,16/08/16,1,0.0,E1,3.0
Ipswich,0.0,0,D,0,Wolves,2.0,D,0,16/08/16,0,0.0,E1,5.0
QPR,0.0,2,H,1,Barnsley,1.0,H,0,17/08/16,3,1.0,E1,1.0
Blackburn,0.0,1,H,2,Cardiff,1.0,H,0,17/08/16,2,1.0,E1,1.0
Reading,0.0,1,D,1,Newcastle,1.0,H,1,17/08/16,4,0.0,E1,5.0
Wolves,1.0,3,H,1,Birmingham,1.0,A,0,20/08/16,1,0.0,E1,1.0
Burton,0.0,2,D,1,Blackburn,2.0,D,1,20/08/16,2,0.0,E1,1.0
Newcastle,0.0,1,A,0,Bristol City,3.0,A,1,20/08/16,0,0.0,E1,0.0
Aston Villa,0.0,0,D,0,Derby,3.0,D,0,20/08/16,0,0.0,E1,3.0
Cardiff,0.0,2,H,1,Fulham,1.0,D,0,20/08/16,2,0.0,E1,2.0
Barnsley,0.0,1,H,1,Huddersfield,4.0,H,0,20/08/16,2,0.0,E1,2.0
Wigan,0.0,3,D,1,Nott'm Forest,4.0,H,1,20/08/16,4,0.0,E1,4.0
Preston,0.0,2,A,0,QPR,1.0,A,1,20/08/16,0,0.0,E1,2.0
Brighton,1.0,2,D,1,Reading,2.0,D,1,20/08/16,2,0.0,E1,2.0
Brentford,0.0,0,H,1,Rotherham,1.0,H,0,20/08/16,1,0.0,E1,1.0
Leeds,0.0,2,D,0,Sheffield Weds,1.0,A,0,20/08/16,0,0.0,E1,2.0
Norwich,0.0,1,D,1,Ipswich,0.0,D,1,21/08/16,1,0.0,E1,1.0
Derby,0.0,0,H,1,Burton,1.0,H,0,26/08/16,1,0.0,E1,1.0
Rotherham,0.0,0,D,0,Barnsley,1.0,H,0,27/08/16,4,0.0,E1,1.0
Norwich,0.0,0,H,1,Birmingham,0.0,H,0,27/08/16,3,0.0,E1,0.0
Fulham,0.0,1,D,0,Blackburn,1.0,A,0,27/08/16,0,0.0,E1,1.0
Sheffield Weds,1.0,1,D,0,Brentford,2.0,D,0,27/08/16,1,1.0,E1,0.0
Aston Villa,0.0,1,A,0,Bristol City,1.0,H,1,27/08/16,3,0.0,E1,7.0
Reading,0.0,1,D,0,Cardiff,0.0,A,0,27/08/16,0,0.0,E1,0.0
Wolves,0.0,0,H,1,Huddersfield,3.0,H,0,27/08/16,1,0.0,E1,2.0
Preston,0.0,0,H,1,Ipswich,1.0,H,0,27/08/16,1,0.0,E1,1.0
Brighton,0.0,0,H,1,Newcastle,4.0,H,0,27/08/16,2,1.0,E1,1.0
Leeds,0.0,1,H,1,Nott'm Forest,0.0,H,0,27/08/16,3,0.0,E1,2.0
QPR,0.0,1,D,0,Wigan,4.0,A,0,27/08/16,0,0.0,E1,3.0
Ipswich,0.0,1,H,1,Reading,5.0,H,0,09/09/16,2,0.0,E1,4.0
Brentford,0.0,2,A,0,Brighton,5.0,A,1,10/09/16,0,0.0,E1,2.0
Newcastle,0.0,2,A,0,Derby,0.0,A,1,10/09/16,0,0.0,E1,3.0
Birmingham,1.0,1,D,0,Fulham,1.0,A,0,10/09/16,0,0.0,E1,3.0
Huddersfield,0.0,1,D,0,Leeds,1.0,A,0,10/09/16,0,0.0,E1,5.0
Cardiff,0.0,2,H,1,Norwich,2.0,H,0,10/09/16,3,0.0,E1,2.0
Barnsley,0.0,2,A,0,Preston,3.0,A,1,10/09/16,1,0.0,E1,3.0
Blackburn,0.0,1,D,0,QPR,2.0,D,0,10/09/16,1,0.0,E1,3.0
Bristol City,0.0,2,H,1,Rotherham,2.0,D,0,10/09/16,2,0.0,E1,1.0
Wigan,0.0,1,D,1,Sheffield Weds,1.0,H,1,10/09/16,2,0.0,E1,3.0
Burton,0.0,1,D,0,Wolves,3.0,D,0,10/09/16,1,0.0,E1,3.0
Nott'm Forest,0.0,2,D,0,Aston Villa,3.0,D,0,11/09/16,2,1.0,E1,5.0
Huddersfield,0.0,0,D,0,Brighton,1.0,H,0,13/09/16,1,0.0,E1,1.0
Ipswich,0.0,1,D,0,Derby,0.0,A,0,13/09/16,0,0.0,E1,4.0
Burton,0.0,1,D,0,Fulham,2.0,D,0,13/09/16,1,0.0,E1,4.0
Blackburn,0.0,1,D,0,Leeds,3.0,H,0,13/09/16,2,0.0,E1,3.0
Wigan,0.0,1,H,2,Norwich,2.0,H,0,13/09/16,2,0.0,E1,3.0
Cardiff,0.0,0,H,2,Preston,1.0,H,0,13/09/16,3,0.0,E1,4.0
Newcastle,0.0,6,A,0,QPR,0.0,A,2,13/09/16,0,0.0,E1,0.0
Birmingham,0.0,0,D,0,Reading,0.0,D,0,13/09/16,0,0.0,E1,0.0
Bristol City,1.0,2,A,0,Sheffield Weds,1.0,H,2,13/09/16,3,1.0,E1,1.0
Barnsley,0.0,4,D,0,Wolves,0.0,A,0,13/09/16,0,0.0,E1,3.0
Brentford,0.0,1,H,1,Aston Villa,2.0,D,0,14/09/16,1,0.0,E1,2.0
Nott'm Forest,1.0,2,H,1,Rotherham,2.0,D,0,14/09/16,2,0.0,E1,3.0
Reading,0.0,2,A,0,Barnsley,3.0,A,2,17/09/16,1,1.0,E1,4.0
Sheffield Weds,0.0,1,D,0,Birmingham,1.0,H,0,17/09/16,2,0.0,E1,3.0
Rotherham,0.0,2,H,2,Blackburn,1.0,H,1,17/09/16,4,0.0,E1,4.0
Preston,0.0,0,H,1,Brentford,0.0,H,0,17/09/16,5,0.0,E1,2.0
Derby,0.0,1,A,0,Bristol City,0.0,D,1,17/09/16,1,0.0,E1,2.0
Brighton,0.0,1,D,0,Burton,1.0,A,0,17/09/16,0,0.0,E1,2.0
Leeds,0.0,2,D,0,Cardiff,0.0,A,0,17/09/16,0,0.0,E1,3.0
QPR,0.0,1,H,1,Huddersfield,2.0,H,0,17/09/16,2,0.0,E1,4.0
Aston Villa,0.0,0,D,0,Ipswich,1.0,D,0,17/09/16,0,0.0,E1,1.0
Wolves,1.0,2,A,0,Newcastle,3.0,A,1,17/09/16,0,0.0,E1,5.0
Norwich,0.0,2,H,1,Nott'm Forest,2.0,A,0,17/09/16,1,0.0,E1,1.0
Fulham,0.0,0,D,0,Wigan,1.0,D,0,17/09/16,0,0.0,E1,1.0
Wigan,0.0,0,H,1,Preston,2.0,H,0,23/09/16,1,0.0,E1,2.0
Newcastle,0.0,1,A,0,Aston Villa,3.0,D,1,24/09/16,1,0.0,E1,1.0
Barnsley,0.0,0,H,1,Brighton,3.0,H,0,24/09/16,2,0.0,E1,2.0
Blackburn,0.0,2,D,0,Derby,1.0,A,0,24/09/16,1,0.0,E1,2.0
Bristol City,1.0,4,A,0,Fulham,2.0,A,1,24/09/16,0,0.0,E1,2.0
Ipswich,0.0,0,H,1,Leeds,0.0,H,0,24/09/16,1,0.0,E1,2.0
Burton,0.0,1,H,1,Norwich,2.0,H,0,24/09/16,3,1.0,E1,2.0
Birmingham,0.0,1,D,1,QPR,2.0,D,1,24/09/16,1,0.0,E1,1.0
Huddersfield,0.0,0,H,1,Reading,2.0,H,0,24/09/16,1,1.0,E1,4.0
Cardiff,0.0,2,D,0,Rotherham,1.0,A,0,24/09/16,1,0.0,E1,2.0
Nott'm Forest,0.0,1,A,0,Sheffield Weds,1.0,H,1,24/09/16,2,0.0,E1,3.0
Brentford,0.0,1,D,0,Wolves,1.0,H,0,24/09/16,3,0.0,E1,4.0
Aston Villa,0.0,1,D,0,Barnsley,4.0,D,0,27/09/16,1,0.0,E1,3.0
Preston,0.0,2,A,1,Birmingham,1.0,D,2,27/09/16,2,0.0,E1,1.0
Sheffield Weds,0.0,1,A,0,Blackburn,0.0,A,1,27/09/16,0,0.0,E1,0.0
Reading,0.0,1,H,2,Brentford,4.0,H,0,27/09/16,4,0.0,E1,2.0
Leeds,0.0,0,D,0,Bristol City,2.0,H,0,27/09/16,1,0.0,E1,4.0
QPR,0.0,1,D,0,Burton,2.0,D,0,27/09/16,1,0.0,E1,2.0
Derby,1.0,2,D,0,Cardiff,1.0,A,0,27/09/16,0,0.0,E1,2.0
Rotherham,0.0,1,H,2,Huddersfield,3.0,H,1,27/09/16,2,0.0,E1,1.0
Brighton,0.0,0,D,0,Ipswich,4.0,D,0,27/09/16,0,1.0,E1,2.0
Fulham,0.0,1,D,0,Nott'm Forest,2.0,D,0,27/09/16,1,0.0,E1,0.0
Wolves,0.0,1,D,1,Wigan,3.0,H,1,27/09/16,2,0.0,E1,3.0
Norwich,0.0,3,D,1,Newcastle,5.0,H,1,28/09/16,4,0.0,E1,5.0
Blackburn,0.0,0,D,0,Birmingham,1.0,H,0,01/10/16,1,0.0,E1,6.0
Wigan,0.0,0,D,0,Brentford,3.0,D,0,01/10/16,0,0.0,E1,3.0
Nott'm Forest,0.0,1,A,0,Bristol City,3.0,H,1,01/10/16,2,0.0,E1,2.0
Cardiff,0.0,0,H,1,Burton,1.0,H,0,01/10/16,2,0.0,E1,0.0
QPR,0.0,2,A,0,Fulham,2.0,A,1,01/10/16,1,0.0,E1,3.0
Huddersfield,0.0,1,D,0,Ipswich,1.0,A,0,01/10/16,0,0.0,E1,1.0
Barnsley,0.0,1,H,1,Leeds,1.0,H,0,01/10/16,2,0.0,E1,0.0
Aston Villa,0.0,0,H,2,Preston,4.0,H,0,01/10/16,2,0.0,E1,4.0
Derby,0.0,1,D,0,Reading,2.0,D,0,01/10/16,1,0.0,E1,4.0
Newcastle,0.0,1,A,0,Rotherham,2.0,A,1,01/10/16,0,0.0,E1,1.0
Brighton,0.0,2,A,0,Sheffield Weds,0.0,A,1,01/10/16,1,0.0,E1,4.0
Norwich,0.0,2,A,0,Wolves,3.0,A,1,01/10/16,1,0.0,E1,3.0
Bristol City,0.0,1,H,1,Cardiff,4.0,H,0,14/10/16,2,0.0,E1,3.0
Birmingham,0.0,1,H,1,Nott'm Forest,2.0,H,0,14/10/16,3,0.0,E1,3.0
Wolves,0.0,1,D,1,Aston Villa,3.0,D,1,15/10/16,1,0.0,E1,3.0
Fulham,1.0,4,D,2,Barnsley,2.0,A,2,15/10/16,2,0.0,E1,3.0
Ipswich,0.0,0,D,0,Blackburn,1.0,D,0,15/10/16,0,0.0,E1,0.0
Preston,0.0,2,A,0,Brighton,0.0,D,1,15/10/16,2,0.0,E1,2.0
Leeds,0.0,0,D,0,Derby,2.0,H,0,15/10/16,1,0.0,E1,0.0
Brentford,0.0,1,H,2,Newcastle,3.0,H,0,15/10/16,3,0.0,E1,3.0
Rotherham,0.0,1,H,1,Norwich,0.0,H,0,15/10/16,3,0.0,E1,1.0
Reading,0.0,1,D,1,QPR,1.0,D,1,15/10/16,1,0.0,E1,1.0
Burton,0.0,0,D,0,Wigan,0.0,D,0,15/10/16,0,0.0,E1,3.0
Sheffield Weds,0.0,1,D,0,Huddersfield,1.0,A,0,16/10/16,0,0.0,E1,2.0
Newcastle,0.0,2,D,0,Barnsley,1.0,A,0,18/10/16,0,0.0,E1,2.0
Rotherham,0.0,2,H,3,Birmingham,1.0,H,1,18/10/16,4,0.0,E1,2.0
Nott'm Forest,0.0,1,H,2,Blackburn,3.0,H,0,18/10/16,2,1.0,E1,1.0
Wolves,0.0,0,H,1,Brighton,2.0,H,0,18/10/16,1,0.0,E1,3.0
Brentford,0.0,0,D,0,Derby,1.0,D,0,18/10/16,0,0.0,E1,1.0
Norwich,0.0,2,A,0,Fulham,4.0,D,2,18/10/16,2,0.0,E1,3.0
Burton,0.0,0,H,1,Ipswich,1.0,H,0,18/10/16,2,0.0,E1,2.0
Wigan,0.0,1,H,1,Leeds,0.0,D,0,18/10/16,1,0.0,E1,0.0
Bristol City,0.0,0,D,0,QPR,0.0,H,0,18/10/16,1,0.0,E1,1.0
Aston Villa,0.0,2,A,0,Reading,1.0,A,1,18/10/16,1,0.0,E1,1.0
Sheffield Weds,0.0,1,H,1,Cardiff,1.0,D,0,19/10/16,1,0.0,E1,1.0
Huddersfield,0.0,1,H,2,Preston,1.0,H,0,19/10/16,3,0.0,E1,1.0
Birmingham,0.0,0,H,1,Burton,3.0,H,0,21/10/16,2,0.0,E1,3.0
Fulham,0.0,0,D,0,Aston Villa,0.0,H,0,22/10/16,1,0.0,E1,4.0
Barnsley,0.0,2,A,0,Brentford,2.0,A,1,22/10/16,0,0.0,E1,3.0
Blackburn,0.0,0,D,0,Bristol City,2.0,H,0,22/10/16,1,0.0,E1,1.0
Derby,0.0,0,D,0,Huddersfield,2.0,H,0,22/10/16,1,0.0,E1,1.0
Ipswich,0.0,0,H,1,Newcastle,2.0,H,0,22/10/16,3,0.0,E1,1.0
Preston,0.0,1,D,0,Norwich,1.0,A,0,22/10/16,0,0.0,E1,1.0
Cardiff,1.0,2,A,0,Nott'm Forest,1.0,A,2,22/10/16,1,0.0,E1,1.0
Reading,0.0,1,D,0,Rotherham,2.0,A,0,22/10/16,0,0.0,E1,2.0
QPR,0.0,0,H,1,Sheffield Weds,1.0,H,0,22/10/16,1,0.0,E1,4.0
Brighton,0.0,1,D,0,Wigan,2.0,A,0,22/10/16,0,0.0,E1,1.0
Leeds,0.0,1,D,0,Wolves,2.0,A,0,22/10/16,0,0.0,E1,2.0
Brentford,0.0,2,A,0,QPR,2.0,A,1,28/10/16,0,0.0,E1,1.0
Bristol City,0.0,2,H,1,Barnsley,3.0,D,0,29/10/16,2,0.0,E1,3.0
Wolves,0.0,1,H,1,Blackburn,2.0,D,0,29/10/16,1,0.0,E1,2.0
Norwich,0.0,0,H,1,Brighton,1.0,H,0,29/10/16,5,0.0,E1,3.0
Wigan,0.0,1,D,0,Cardiff,0.0,A,0,29/10/16,0,0.0,E1,0.0
Sheffield Weds,0.0,0,H,1,Derby,1.0,H,0,29/10/16,2,0.0,E1,3.0
Huddersfield,0.0,0,H,3,Fulham,1.0,H,0,29/10/16,5,0.0,E1,2.0
Rotherham,0.0,2,D,1,Ipswich,0.0,D,1,29/10/16,2,0.0,E1,0.0
Burton,0.0,0,D,0,Leeds,4.0,H,0,29/10/16,2,0.0,E1,2.0
Newcastle,0.0,2,D,0,Preston,3.0,A,0,29/10/16,1,0.0,E1,4.0
Nott'm Forest,0.0,0,H,1,Reading,3.0,H,0,29/10/16,2,0.0,E1,2.0
Aston Villa,0.0,1,A,0,Birmingham,2.0,D,1,30/10/16,1,0.0,E1,3.0
Fulham,0.0,2,A,0,Brentford,3.0,A,1,04/11/16,0,0.0,E1,1.0
Blackburn,0.0,1,D,0,Aston Villa,2.0,H,0,05/11/16,2,0.0,E1,2.0
Brighton,0.0,2,A,0,Bristol City,1.0,A,2,05/11/16,0,0.0,E1,1.0
Barnsley,0.0,0,D,0,Burton,1.0,D,0,05/11/16,0,0.0,E1,1.0
Birmingham,0.0,1,D,0,Huddersfield,0.0,D,0,05/11/16,1,0.0,E1,2.0
Cardiff,0.0,1,H,2,Newcastle,0.0,H,0,05/11/16,2,0.0,E1,1.0
Leeds,0.0,3,H,1,Norwich,2.0,A,0,05/11/16,2,0.0,E1,2.0
